OrderID,ProductID,CustomerID,Quantity,UnitPrice,Discount,Sales,Profit,Region,Category,SubCategory,ShippingCost,OrderDate,ShipDate,CustomerSegment,Market,Country,City,State,ZipCode,ReturnStatus,StockAvailable,Rating,SupplierID,Priority,Status
9572,4602,1395,1080,5131,7753,1154,1278,West,Clothing,Tables,2177,2022-09-24 05:45:37,2022-09-30 05:45:37,Home Office,APAC,Germany,302,4983,1921,Not Returned,5116,7057,4105,High,In Transit
9353,9654,7365,9573,5538,4609,3858,6083,West,Electronics,Phones,5247,2021-06-17 23:31:41,2021-06-23 23:31:41,Home Office,US,USA,3043,6891,9554,Returned,1093,8392,9394,Critical,In Transit
396,8628,586,5659,3941,5249,5908,6162,South,Furniture,Tables,3933,2021-06-20 04:02:20,2021-06-28 04:02:20,Small Business,EU,Australia,2490,1544,7035,Returned,5094,1545,2276,Low,Delivered
6632,8436,6859,2590,5598,5681,7528,3429,South,Clothing,Shirts,1919,2021-11-22 22:44:04,2021-11-27 22:44:04,Corporate,EMEA,Australia,5737,2199,8345,Returned,3111,533,3422,Low,In Transit
1648,6566,2008,6001,2956,8547,6131,4811,West,Electronics,Shirts,1357,2022-09-25 10:22:32,2022-10-04 10:22:32,Home Office,US,India,5508,2946,3625,Not Returned,282,29,4505,Critical,Cancelled
2523,1620,6399,6768,6463,9319,6251,3352,North,Clothing,Tables,7128,2021-03-25 05:48:32,2021-03-28 05:48:32,Small Business,US,USA,5717,5870,8534,Returned,6884,3636,9626,Medium,Cancelled
6363,7562,5783,1302,4554,3640,3257,8466,North,Clothing,Phones,169,2022-12-04 10:15:19,2022-12-10 10:15:19,Consumer,US,India,5140,6618,6186,Not Returned,7305,7849,4559,Medium,Cancelled
9922,4106,8282,4008,3340,1904,1997,185,South,Clothing,Shirts,3364,2022-05-10 04:19:00,2022-05-18 04:19:00,Corporate,APAC,Germany,5543,9886,7435,Not Returned,6904,3416,5483,Medium,Cancelled
1437,8573,7180,915,2208,4182,1058,4454,North,Electronics,Shirts,6765,2021-12-10 23:22:59,2021-12-12 23:22:59,Consumer,US,Germany,8170,4791,6233,Returned,1108,4864,9905,High,Cancelled
6363,1857,3799,1210,410,1316,3202,3688,North,Furniture,Phones,4271,2021-11-07 22:00:58,2021-11-16 22:00:58,Small Business,LATAM,USA,1501,7923,8074,Not Returned,5161,614,5051,Low,Shipped
1060,8417,2750,8707,9705,7602,7412,5107,North,Clothing,Shirts,2620,2022-10-14 14:31:10,2022-10-20 14:31:10,Small Business,EMEA,Germany,256,9314,9727,Not Returned,9610,81,7340,Low,Delivered
584,1116,4209,1720,2499,8201,975,2291,South,Furniture,Laptops,2873,2022-07-01 01:07:50,2022-07-03 01:07:50,Corporate,EU,Australia,9463,3579,575,Not Returned,4824,5043,6194,Low,Delivered
9352,7149,6780,9179,9786,3742,499,3659,West,Clothing,Laptops,3831,2022-03-28 05:08:09,2022-03-29 05:08:09,Small Business,US,USA,4226,9831,7440,Not Returned,9371,8775,6608,Medium,Shipped
7769,3211,4641,9440,361,9253,3452,4513,West,Clothing,Phones,8264,2022-06-12 18:26:31,2022-06-18 18:26:31,Consumer,LATAM,Australia,5955,4284,7115,Returned,871,934,2066,Critical,In Transit
5338,520,5071,5788,3502,5627,6056,1356,West,Furniture,Tables,5956,2022-09-28 19:04:58,2022-10-07 19:04:58,Corporate,EMEA,Germany,2421,811,9076,Returned,9039,6035,8772,Critical,In Transit
7745,8996,683,7659,6663,6618,857,4846,East,Furniture,Phones,9566,2022-05-22 01:32:09,2022-05-27 01:32:09,Consumer,EU,India,3299,5727,1548,Returned,5736,1548,1878,High,Shipped
5187,8435,7076,4713,2796,4384,1671,4176,South,Clothing,Phones,7539,2021-01-01 02:16:59,2021-01-06 02:16:59,Small Business,LATAM,Brazil,3286,7583,3444,Returned,520,2316,3013,Critical,In Transit
6540,3465,9466,9345,4239,5923,8,9734,West,Electronics,Laptops,9640,2022-04-18 07:22:14,2022-04-21 07:22:14,Corporate,US,Australia,199,1407,1348,Not Returned,356,5319,8998,Critical,In Transit
6936,7729,346,5398,8108,8403,1841,9014,East,Furniture,Phones,8910,2021-05-12 20:09:28,2021-05-15 20:09:28,Consumer,US,Australia,7555,3646,1948,Not Returned,4890,6422,31,Low,Shipped
2845,2805,3518,5209,4778,6840,6181,2396,North,Clothing,Chairs,1671,2022-09-21 20:32:45,2022-09-28 20:32:45,Home Office,US,India,7099,647,4396,Not Returned,8781,7053,7950,High,Cancelled
3262,4029,94,2573,3889,9214,3347,3144,South,Electronics,Chairs,2206,2021-01-21 04:30:20,2021-01-30 04:30:20,Home Office,LATAM,USA,6936,524,5668,Returned,1072,4595,5632,High,In Transit
4483,9545,4334,422,9878,725,2831,112,East,Clothing,Laptops,2338,2022-06-15 05:44:28,2022-06-24 05:44:28,Corporate,US,Germany,3407,9056,6591,Not Returned,1374,5975,1552,Critical,In Transit
4206,2529,5044,7346,1374,6073,8594,7075,West,Clothing,Tables,8833,2022-01-02 10:08:36,2022-01-10 10:08:36,Home Office,EU,Brazil,8854,5588,8797,Returned,5079,7947,2833,Low,Shipped
6645,6886,6610,484,9099,5464,9550,4736,North,Furniture,Tables,2867,2022-05-23 08:14:19,2022-05-30 08:14:19,Home Office,EU,Australia,8314,7319,7349,Returned,260,933,2934,Critical,Shipped
9601,5994,2180,8082,1031,6913,7927,2138,North,Furniture,Phones,3099,2022-10-18 02:47:53,2022-10-19 02:47:53,Consumer,EU,Brazil,2804,2900,8424,Not Returned,9101,164,3373,Medium,In Transit
6765,8694,9971,7919,7246,765,703,8573,East,Electronics,Chairs,720,2022-02-18 04:51:45,2022-02-23 04:51:45,Consumer,EMEA,Australia,7401,9507,7541,Returned,2158,8999,1525,High,Cancelled
6401,8012,9887,6192,7198,3687,6160,4351,West,Clothing,Shirts,235,2021-03-27 12:55:15,2021-03-31 12:55:15,Consumer,EU,Brazil,5712,4371,19,Not Returned,8490,4346,4019,Medium,Cancelled
983,7376,3882,3769,3876,6545,4242,7172,South,Clothing,Shirts,5352,2021-09-30 06:38:54,2021-10-01 06:38:54,Consumer,LATAM,Australia,8792,4974,8642,Returned,7079,8948,5507,High,Cancelled
8113,2286,6065,3262,2448,1217,4866,6459,North,Clothing,Tables,6800,2022-03-15 07:45:26,2022-03-24 07:45:26,Corporate,LATAM,Australia,3660,2882,3800,Returned,6274,4509,7439,Critical,In Transit
2384,5575,9171,6744,9980,261,4235,4875,North,Furniture,Chairs,9491,2022-04-12 17:36:56,2022-04-16 17:36:56,Home Office,APAC,USA,6989,7467,4808,Not Returned,6997,8375,6353,Medium,In Transit
8480,778,9123,6519,992,4606,5754,7643,West,Clothing,Phones,7186,2021-10-02 02:42:28,2021-10-06 02:42:28,Home Office,EU,Germany,9371,53,9481,Not Returned,3852,3683,632,Low,Delivered
7400,4614,3829,8491,3788,4620,6520,179,North,Electronics,Tables,2185,2022-08-09 14:20:59,2022-08-17 14:20:59,Corporate,US,Australia,2988,5682,9527,Not Returned,1913,7649,1605,Critical,Shipped
5833,8145,5799,4489,2356,5971,6628,7322,South,Clothing,Phones,1771,2021-10-15 00:01:58,2021-10-24 00:01:58,Small Business,LATAM,India,5537,2634,6657,Returned,4449,193,1759,Medium,In Transit
6850,8978,728,8475,2535,5786,6666,6102,South,Electronics,Shirts,5815,2022-10-10 03:03:53,2022-10-12 03:03:53,Home Office,EMEA,India,6718,911,4237,Returned,8237,7729,7466,Medium,Shipped
7178,5712,5325,7611,3085,6809,9143,5382,East,Clothing,Phones,6472,2022-10-20 01:13:59,2022-10-21 01:13:59,Home Office,EMEA,Germany,8837,4759,6281,Returned,7177,2484,925,High,Delivered
5508,1219,5499,2797,6446,1793,1090,7084,North,Clothing,Tables,1290,2021-04-22 06:06:09,2021-04-25 06:06:09,Small Business,LATAM,Brazil,2212,3342,9299,Returned,8105,2184,8037,High,Shipped
6319,8442,5514,4050,589,2685,9420,4944,West,Electronics,Phones,8073,2022-07-01 19:55:59,2022-07-03 19:55:59,Home Office,US,Australia,2693,63,4892,Returned,1146,8610,5545,Medium,In Transit
4509,8339,9335,2939,3884,3097,7826,3111,North,Electronics,Phones,1019,2022-10-02 17:32:55,2022-10-11 17:32:55,Consumer,EU,Brazil,7407,4150,4015,Returned,7273,367,494,Medium,Delivered
5874,6345,8231,1957,7953,267,5942,6082,South,Electronics,Tables,9835,2021-08-12 00:00:50,2021-08-13 00:00:50,Consumer,EU,Germany,391,8723,1599,Not Returned,9162,5039,1789,Low,In Transit
9929,1442,9537,3712,9309,4083,7984,908,West,Electronics,Tables,3281,2021-01-20 21:33:41,2021-01-22 21:33:41,Corporate,LATAM,USA,7536,4532,7679,Returned,993,3273,1178,Critical,Cancelled
2932,7120,8563,2581,2322,6341,2132,4877,East,Electronics,Tables,5801,2021-12-07 06:00:15,2021-12-10 06:00:15,Corporate,US,India,2541,6579,7106,Not Returned,4763,4865,9556,Medium,Delivered
5287,9629,6897,9096,6894,7571,6714,7864,North,Clothing,Tables,4911,2022-02-09 20:54:42,2022-02-15 20:54:42,Small Business,EMEA,Germany,734,200,4409,Returned,6550,1323,2600,Low,Delivered
9997,2217,9141,4347,1843,1638,5225,9206,North,Clothing,Chairs,6345,2021-11-27 18:34:55,2021-12-04 18:34:55,Consumer,EMEA,USA,2931,9336,2340,Not Returned,1649,2711,8456,Low,Delivered
2682,9356,8844,7246,716,1959,125,3988,West,Electronics,Laptops,994,2022-03-21 00:34:30,2022-03-22 00:34:30,Corporate,APAC,Australia,9109,1763,6413,Not Returned,2329,9450,6294,Medium,Shipped
3255,2262,8062,5350,2770,4637,8077,504,North,Clothing,Tables,1279,2022-04-01 11:53:18,2022-04-10 11:53:18,Corporate,LATAM,Brazil,5059,7628,4712,Not Returned,2705,5195,809,Critical,In Transit
9645,787,601,5971,2347,3238,9801,1096,West,Furniture,Chairs,1921,2022-07-09 18:29:17,2022-07-14 18:29:17,Corporate,APAC,Australia,1538,4528,4303,Returned,8061,7560,7385,Low,Cancelled
736,1884,8564,9736,3132,5398,4262,7372,East,Furniture,Chairs,7944,2021-07-01 02:32:03,2021-07-08 02:32:03,Home Office,EU,India,484,7693,5382,Returned,8864,7806,3558,High,Delivered
5235,7029,5227,3384,529,7696,209,9430,East,Electronics,Tables,6287,2022-04-09 02:24:07,2022-04-18 02:24:07,Home Office,US,Brazil,5747,6529,7441,Returned,6615,4947,6750,Critical,Shipped
8139,977,959,2752,285,9683,431,4524,North,Electronics,Shirts,1215,2021-03-10 00:59:00,2021-03-17 00:59:00,Corporate,APAC,Germany,4700,660,1368,Returned,5530,6993,4392,Critical,Shipped
8529,3539,3754,4507,3150,9607,9857,597,West,Furniture,Shirts,2855,2021-02-15 13:44:07,2021-02-21 13:44:07,Home Office,EU,Australia,3958,753,419,Not Returned,6299,8833,2743,High,Cancelled
5367,4460,198,363,6114,3836,2672,8860,West,Clothing,Chairs,2191,2021-09-07 23:09:16,2021-09-12 23:09:16,Home Office,EMEA,Australia,7833,2756,5023,Returned,6435,1415,9986,High,Delivered
5606,3345,1007,9972,7401,1335,9173,3108,East,Electronics,Tables,3834,2021-08-17 13:14:11,2021-08-21 13:14:11,Small Business,EMEA,India,609,5035,9988,Not Returned,549,5476,3752,Critical,In Transit
227,9632,1146,6107,2401,9188,7256,4650,West,Electronics,Laptops,7394,2021-08-09 09:38:38,2021-08-12 09:38:38,Corporate,EU,USA,564,7740,3199,Returned,2984,5018,190,Medium,Shipped
4167,6997,5363,5605,5010,2604,8266,5599,West,Furniture,Tables,9826,2022-11-19 12:20:09,2022-11-25 12:20:09,Home Office,EU,Australia,4461,4237,3396,Not Returned,6044,5682,8344,Critical,Delivered
712,8383,5036,5089,2124,1842,9737,5609,North,Clothing,Phones,967,2021-04-11 16:00:34,2021-04-15 16:00:34,Corporate,EU,India,8487,3980,1579,Not Returned,375,8167,1060,Critical,Shipped
9616,3799,5856,738,1769,4323,1052,864,North,Electronics,Chairs,7572,2022-06-27 01:59:26,2022-06-30 01:59:26,Home Office,EU,Germany,7310,3579,1880,Returned,8911,6168,7735,Medium,Shipped
9444,6863,8970,7896,1014,5319,157,1978,South,Electronics,Laptops,8959,2021-06-14 13:57:04,2021-06-15 13:57:04,Corporate,EU,Australia,1246,4638,3231,Not Returned,2954,8311,6714,Critical,In Transit
8164,15,4922,9935,2824,1148,5612,7568,West,Furniture,Tables,2851,2021-12-13 12:09:51,2021-12-14 12:09:51,Home Office,LATAM,Australia,5387,7000,8464,Not Returned,2618,2649,6195,Low,Cancelled
8519,1660,1288,428,9331,1824,3460,7373,South,Clothing,Phones,6060,2021-05-22 21:09:53,2021-05-26 21:09:53,Consumer,EMEA,Australia,3620,4108,6230,Returned,1384,6873,7612,High,Delivered
7089,4399,3770,6741,5850,7908,1818,5210,South,Electronics,Laptops,2586,2021-05-16 08:26:42,2021-05-25 08:26:42,Small Business,EMEA,Germany,4821,1019,5181,Not Returned,5861,8149,6255,Medium,Cancelled
3538,1181,2034,7298,5832,6124,202,8737,West,Furniture,Shirts,5246,2021-01-14 09:49:53,2021-01-16 09:49:53,Consumer,EU,Brazil,2477,668,7485,Returned,3880,723,5887,Low,Shipped
1135,224,7889,5173,8633,6370,5154,1983,West,Furniture,Tables,9802,2022-10-21 08:19:14,2022-10-29 08:19:14,Consumer,APAC,Brazil,127,2760,8932,Not Returned,9609,4506,9775,Medium,Delivered
8704,6536,3640,762,8434,7698,9484,9665,North,Electronics,Laptops,6726,2021-05-07 21:22:17,2021-05-09 21:22:17,Home Office,EU,Germany,2975,3870,9334,Not Returned,7981,1505,9641,Critical,In Transit
1327,9107,2921,6601,2352,8511,5008,7724,West,Furniture,Chairs,501,2021-07-23 15:41:09,2021-07-29 15:41:09,Consumer,EMEA,Australia,4464,7812,1002,Not Returned,76,8319,3293,High,Cancelled
9181,8685,3538,726,9043,7594,4529,362,North,Furniture,Shirts,6761,2021-08-23 14:22:23,2021-08-29 14:22:23,Small Business,US,India,6754,5356,1728,Not Returned,6548,6177,3590,Low,Delivered
8032,6772,6233,4817,8345,1523,4089,6507,East,Furniture,Tables,3857,2021-08-08 22:24:30,2021-08-13 22:24:30,Consumer,LATAM,USA,6983,210,1234,Returned,7639,4416,3860,High,Delivered
6572,8854,2090,3015,435,9237,1196,2633,West,Furniture,Phones,5998,2021-08-24 08:55:59,2021-09-02 08:55:59,Corporate,LATAM,India,6936,1291,3777,Returned,2158,6908,3464,Critical,Delivered
7861,7230,6963,3255,4325,5742,7301,8056,North,Furniture,Tables,4367,2021-07-20 22:30:01,2021-07-21 22:30:01,Corporate,LATAM,Germany,5433,5699,350,Not Returned,2581,450,5681,Medium,In Transit
3218,8553,4660,7763,6478,9734,5795,1938,North,Clothing,Phones,6724,2021-10-31 09:12:19,2021-11-05 09:12:19,Small Business,EU,Australia,2369,5466,1424,Returned,43,9436,404,Critical,In Transit
2385,1235,1518,3761,2195,3618,9570,9105,North,Electronics,Chairs,6120,2021-10-10 15:17:51,2021-10-17 15:17:51,Home Office,LATAM,India,2450,4829,4369,Not Returned,254,4567,1416,Critical,Shipped
6540,81,1517,5135,1668,1041,6100,35,South,Clothing,Laptops,2030,2022-05-13 20:02:07,2022-05-18 20:02:07,Corporate,APAC,Brazil,3302,8147,6480,Returned,7568,1670,3722,High,In Transit
9880,2940,4791,2611,6282,9648,9515,2276,East,Furniture,Shirts,5213,2022-07-08 21:14:08,2022-07-13 21:14:08,Small Business,APAC,Australia,3619,2501,62,Returned,1297,3541,6592,High,Delivered
2704,2048,8683,1692,3547,3013,9632,697,South,Electronics,Laptops,2579,2021-01-11 05:17:07,2021-01-15 05:17:07,Home Office,LATAM,USA,8834,9433,18,Returned,9091,8670,817,High,Cancelled
9673,8694,2578,3679,5789,9303,8898,2131,East,Electronics,Tables,687,2022-12-18 01:38:39,2022-12-24 01:38:39,Consumer,EU,Australia,1285,8112,2265,Returned,8313,4185,1532,High,Delivered
5148,251,7069,6441,4997,9959,2237,5290,East,Furniture,Chairs,3810,2022-01-27 21:38:02,2022-02-04 21:38:02,Home Office,US,USA,6674,5167,2530,Not Returned,4272,5948,1034,Critical,Cancelled
6069,1985,8513,7815,6583,9279,6335,2121,West,Electronics,Shirts,4135,2022-08-11 17:11:13,2022-08-20 17:11:13,Home Office,LATAM,India,1163,8138,9327,Not Returned,8651,7635,2088,Critical,Shipped
366,6221,5196,6135,3261,8547,1599,3332,West,Furniture,Phones,8348,2022-12-14 20:39:56,2022-12-19 20:39:56,Consumer,US,Germany,3582,9654,8090,Not Returned,2058,7659,5640,Medium,Shipped
6013,9918,8919,9264,7571,4844,2349,9285,South,Furniture,Chairs,8838,2022-02-06 02:31:55,2022-02-12 02:31:55,Corporate,APAC,Germany,9062,9970,7756,Returned,7865,4643,4448,Critical,Shipped
7044,2269,4715,3473,1032,1421,6585,920,West,Electronics,Shirts,4720,2022-08-05 13:55:50,2022-08-06 13:55:50,Consumer,LATAM,Germany,5297,7939,5642,Returned,4659,5135,3366,High,In Transit
3305,1825,7777,291,8850,5257,7536,3598,East,Electronics,Chairs,7994,2022-11-19 08:03:35,2022-11-22 08:03:35,Home Office,US,Australia,8140,112,3505,Returned,4454,6775,6700,Critical,In Transit
6217,1475,9403,6696,6980,412,933,492,South,Furniture,Shirts,8136,2022-09-03 15:37:19,2022-09-08 15:37:19,Home Office,US,Australia,6599,7519,9233,Not Returned,4375,6359,9155,Critical,Shipped
1568,8564,7670,5050,9332,1511,2890,3151,North,Electronics,Chairs,500,2021-12-11 04:28:39,2021-12-19 04:28:39,Small Business,EMEA,India,6142,2898,8648,Returned,1428,4702,2864,High,Delivered
1598,6100,8477,8730,9717,7569,2554,3374,West,Furniture,Phones,1376,2021-08-18 15:25:38,2021-08-26 15:25:38,Corporate,EU,Australia,166,4443,3974,Not Returned,8329,6210,2024,Low,Delivered
2018,5693,1630,3180,5565,8705,1501,8506,East,Clothing,Shirts,4837,2021-04-18 15:53:18,2021-04-26 15:53:18,Small Business,US,Germany,8539,5512,8657,Returned,2759,3739,549,Medium,Delivered
3363,9517,7427,8386,3075,6357,7163,549,South,Clothing,Laptops,5267,2022-06-16 12:31:55,2022-06-22 12:31:55,Corporate,EU,India,5413,2195,1340,Not Returned,9984,1932,1835,Medium,In Transit
2556,3312,5662,348,520,3161,6816,7538,North,Electronics,Tables,5982,2022-06-14 06:39:54,2022-06-18 06:39:54,Small Business,EU,Germany,8655,9016,5652,Returned,7676,8612,2511,High,Shipped
3735,9682,5385,3286,9250,2875,2422,7915,East,Electronics,Shirts,9737,2021-04-05 14:35:31,2021-04-09 14:35:31,Consumer,EMEA,Brazil,9240,9891,7157,Returned,3227,3611,6189,Medium,Cancelled
4475,9227,4939,9552,4366,6904,3892,7576,South,Electronics,Chairs,9873,2022-05-03 18:30:34,2022-05-08 18:30:34,Home Office,EU,USA,2128,1951,1775,Not Returned,8683,2006,5099,Critical,Delivered
891,716,357,9998,7000,9608,3317,5599,West,Furniture,Laptops,8704,2022-11-30 21:28:53,2022-12-06 21:28:53,Small Business,EMEA,USA,5947,268,4741,Not Returned,762,7824,455,Medium,Shipped
969,8917,8169,3823,4194,2710,1689,2,North,Clothing,Tables,8033,2021-02-17 23:31:43,2021-02-25 23:31:43,Small Business,US,India,4367,7589,6385,Returned,2404,7826,3789,Medium,Delivered
6123,2602,3657,8752,4829,3798,836,5341,East,Electronics,Phones,5567,2022-04-02 20:45:46,2022-04-08 20:45:46,Consumer,APAC,Australia,3525,6098,2485,Not Returned,1391,3097,7675,High,In Transit
7689,5900,4150,2876,8772,1140,4786,2362,South,Furniture,Laptops,8907,2022-03-30 11:42:42,2022-04-04 11:42:42,Corporate,LATAM,India,1209,4454,1758,Not Returned,5605,5087,5719,Critical,Shipped
3345,4360,1139,520,9664,268,1234,9380,West,Clothing,Phones,4874,2022-01-06 06:11:10,2022-01-10 06:11:10,Home Office,EU,Australia,8579,8927,5823,Returned,5637,7086,1795,High,Shipped
8856,2609,6999,7256,475,1023,8753,3201,East,Clothing,Shirts,2975,2021-07-30 05:42:55,2021-08-03 05:42:55,Home Office,LATAM,India,4420,2567,8128,Not Returned,8810,2383,3074,Critical,Shipped
6843,9443,7100,5327,4481,8737,9001,6533,North,Furniture,Laptops,4796,2021-01-01 23:03:23,2021-01-03 23:03:23,Corporate,LATAM,Australia,6942,5979,1916,Returned,9609,162,3012,Medium,Delivered
656,5301,4062,6219,5223,5507,8575,6519,East,Clothing,Shirts,7726,2021-08-18 21:23:23,2021-08-22 21:23:23,Consumer,US,USA,896,4735,3133,Returned,2288,6320,779,Low,In Transit
3848,2522,8966,9504,3509,8733,7632,4972,South,Electronics,Shirts,3179,2022-09-23 11:55:42,2022-09-25 11:55:42,Small Business,EMEA,USA,7746,7648,4199,Not Returned,3321,4530,432,Critical,Delivered
5231,8122,1705,8847,5097,5757,3765,6166,South,Furniture,Shirts,6235,2022-03-29 16:48:36,2022-04-04 16:48:36,Consumer,US,USA,9107,3226,2556,Not Returned,3078,6009,4207,Critical,Shipped
9441,3993,1373,1999,21,15,8842,6894,North,Furniture,Chairs,3283,2022-07-10 17:14:47,2022-07-19 17:14:47,Small Business,EMEA,Germany,3895,3040,9139,Not Returned,3362,9349,8362,Low,Cancelled
8160,1243,5324,9708,1112,4999,7624,6751,North,Clothing,Laptops,6533,2021-03-23 07:49:43,2021-03-26 07:49:43,Small Business,EMEA,India,4973,2141,9300,Not Returned,2298,9927,2275,Low,Cancelled
1507,7709,5341,366,6973,3874,7580,286,North,Furniture,Phones,1685,2021-04-09 10:13:20,2021-04-14 10:13:20,Home Office,LATAM,USA,5083,8294,9540,Not Returned,8326,9001,5519,High,Shipped
6631,6721,9370,4146,4727,5662,5282,5872,North,Furniture,Tables,6330,2021-01-22 17:03:52,2021-01-28 17:03:52,Corporate,EU,India,7093,8650,9617,Returned,8072,2142,9959,Medium,Delivered
6966,4301,2843,567,9516,9546,6317,3280,West,Electronics,Phones,2073,2022-05-24 09:42:48,2022-05-28 09:42:48,Consumer,EU,Australia,4228,9646,4162,Not Returned,1719,9894,389,Critical,Shipped
7164,6965,8499,2991,4911,5707,3668,3129,East,Electronics,Shirts,7346,2022-11-11 14:45:04,2022-11-14 14:45:04,Consumer,EMEA,India,5546,126,9164,Returned,2395,3572,4835,Critical,In Transit
3796,2699,9916,9351,5840,7107,5657,9436,North,Furniture,Phones,7219,2021-11-20 21:50:20,2021-11-25 21:50:20,Corporate,EU,India,1124,5791,8229,Not Returned,8548,4475,2214,Low,Delivered
2971,6579,1928,2383,7,3780,1257,5680,West,Clothing,Phones,5456,2022-12-11 08:00:53,2022-12-20 08:00:53,Home Office,EMEA,Brazil,2099,5579,1902,Not Returned,4050,206,7530,Medium,Shipped
1687,6210,2905,3357,1794,2891,9588,6084,East,Furniture,Tables,5793,2021-11-26 00:56:26,2021-11-27 00:56:26,Home Office,APAC,USA,705,6456,687,Not Returned,1081,1798,4227,Medium,In Transit
3591,7107,1425,9254,5057,5570,8766,1801,South,Electronics,Shirts,2943,2021-03-15 04:26:33,2021-03-23 04:26:33,Consumer,EU,Australia,4548,7157,5014,Not Returned,5014,957,8228,Low,Delivered
1356,9184,5443,3027,6749,4433,2326,4744,West,Furniture,Laptops,647,2021-08-03 06:19:43,2021-08-05 06:19:43,Small Business,EU,India,9614,1808,1583,Returned,7311,3523,2821,Critical,Shipped
5595,8691,5518,474,2732,7405,9508,9431,East,Clothing,Phones,4908,2022-10-28 12:49:44,2022-10-29 12:49:44,Consumer,EMEA,Germany,732,8330,5383,Not Returned,3235,5576,4554,High,Shipped
3412,9045,3071,5101,8544,7850,8052,5399,South,Furniture,Laptops,6131,2022-08-06 10:19:41,2022-08-14 10:19:41,Home Office,US,USA,1450,5242,1398,Returned,4663,4911,8288,Medium,Shipped
8459,2652,4121,2428,410,9736,8681,7282,North,Electronics,Tables,1262,2022-07-31 16:56:43,2022-08-02 16:56:43,Consumer,US,India,3370,4660,6515,Returned,2637,2664,7600,Critical,Delivered
137,3057,1958,50,5103,793,6817,652,North,Electronics,Chairs,5604,2022-12-14 21:03:45,2022-12-20 21:03:45,Corporate,EU,India,4086,5528,8512,Returned,2021,1896,2589,High,Cancelled
1340,7989,279,3380,9108,9506,1563,2285,North,Electronics,Tables,7542,2022-09-23 08:40:49,2022-10-02 08:40:49,Corporate,US,India,8351,648,6882,Returned,6840,4708,7856,High,Shipped
9761,4342,430,1569,5286,8254,1785,7836,East,Clothing,Shirts,6884,2022-09-19 08:34:26,2022-09-22 08:34:26,Consumer,US,USA,9978,2720,6591,Not Returned,9639,1925,7904,Medium,In Transit
1608,9022,9504,1107,4039,3967,1016,617,North,Electronics,Phones,2171,2021-08-13 10:31:57,2021-08-21 10:31:57,Consumer,EMEA,USA,508,3872,1825,Not Returned,2392,8052,6790,Low,Cancelled
4183,9608,8722,7586,9200,200,6713,4362,South,Electronics,Chairs,7563,2021-12-17 09:31:24,2021-12-20 09:31:24,Corporate,US,Australia,7791,5914,4775,Not Returned,9970,1701,6542,High,Delivered
2372,8909,3487,5545,1058,1870,2242,1362,East,Clothing,Phones,9407,2021-09-24 02:48:40,2021-09-28 02:48:40,Consumer,EU,Germany,1585,3770,7646,Not Returned,301,1906,4853,High,Cancelled
7489,6974,2612,3671,8730,9301,7749,5996,East,Clothing,Tables,6805,2022-04-05 01:00:20,2022-04-08 01:00:20,Home Office,APAC,Brazil,2630,693,8844,Not Returned,9892,3007,9894,High,Shipped
7697,8406,5794,2223,564,4267,7574,1507,North,Electronics,Phones,7596,2022-10-18 03:01:25,2022-10-24 03:01:25,Corporate,APAC,Germany,4930,1271,9856,Returned,9170,6045,497,Low,Cancelled
1032,959,8003,2109,1896,6987,724,1180,East,Clothing,Phones,2512,2022-08-21 15:46:10,2022-08-24 15:46:10,Small Business,APAC,Australia,4127,6782,2956,Not Returned,6119,2199,8526,Low,In Transit
2789,748,4316,3190,3425,3675,3860,8640,East,Electronics,Laptops,3390,2021-04-07 21:34:45,2021-04-10 21:34:45,Consumer,APAC,India,4868,8007,2587,Not Returned,4165,8730,7369,Critical,In Transit
8838,957,3033,7532,5523,2663,7203,3891,West,Clothing,Shirts,645,2022-01-19 00:05:49,2022-01-25 00:05:49,Corporate,LATAM,India,172,3322,2274,Not Returned,8784,1206,9697,High,Shipped
2966,7868,7588,4338,8790,1273,4185,6364,West,Clothing,Laptops,285,2022-02-06 19:36:37,2022-02-11 19:36:37,Corporate,EMEA,Brazil,565,1354,6786,Returned,5968,6562,9370,Low,In Transit
3645,2932,3476,1514,7745,3145,9366,1403,West,Clothing,Tables,9131,2022-01-20 19:54:15,2022-01-27 19:54:15,Corporate,APAC,Germany,2479,6391,6180,Returned,7179,9558,4079,Medium,Shipped
5995,6226,4426,4721,957,1354,9145,9563,North,Clothing,Phones,6467,2022-10-20 08:55:43,2022-10-26 08:55:43,Corporate,US,USA,8878,321,5960,Returned,7619,1870,7733,High,Cancelled
5385,1914,2946,9609,8508,2749,3774,8341,West,Clothing,Tables,6345,2021-09-05 08:59:45,2021-09-09 08:59:45,Small Business,EU,Brazil,3314,5523,5272,Not Returned,3838,7751,7908,Low,In Transit
7564,1503,8735,9604,4282,5864,6359,3918,North,Clothing,Chairs,8086,2022-06-02 02:54:34,2022-06-07 02:54:34,Small Business,LATAM,India,5480,3668,724,Not Returned,4395,7849,331,Medium,Shipped
5062,213,3657,1363,5006,9624,1347,7853,South,Clothing,Laptops,7617,2022-02-21 05:43:14,2022-02-27 05:43:14,Consumer,LATAM,USA,6043,7255,4002,Not Returned,6023,237,328,High,Shipped
6619,9969,3067,9094,2178,2796,5958,355,North,Clothing,Phones,77,2021-04-18 19:55:01,2021-04-27 19:55:01,Home Office,US,USA,1511,9009,4324,Not Returned,253,7651,1905,High,Delivered
